Entity,EntityIndex,Relation,RelationIndex
['污染防治工作'],[4],"['能', '落實']","[0, 1]"
"['政府與業界', '課題']","[3, 8]","['為', '亟待', '解決', '課題']","[1, 5, 6, 8]"
"['國', '全球晶圓代工的龍頭']","[0, 6]","['是', '龍頭']","[1, 6]"
"['矽晶圓材料', '8吋', '12吋矽晶圓長晶', '磊晶', '一']","[4, 7, 12, 16, 18]","['進口', '材料', '進行', '拋光', '磊晶']","[0, 4, 5, 14, 16]"
"['諱言', '許多', '完善之處']","[3, 6, 10]","['諱言', '有', '臻', '完善']","[2, 5, 8, 9]"
"['採用', '掩埋', '等', '處置']","[2, 5, 9, 11]","['可', '採用', '或']","[1, 2, 7]"
"['回收', '處置']","[0, 2]",['即予'],[1]
['業界對廢棄物資源\n化專業技術之認知'],[11],"['能', '提昇']","[0, 1]"
['矽晶圓製造業者對清潔生產與廢棄\n物資源化專業技術之認知'],[15],"['能', '提升']","[0, 1]"
"['技術手冊內容說明', '本手冊將', '國內外矽晶圓製造業製程廢棄物資源化技術及案例', '彙集']","[3, 6, 18, 20]","['說明', '案例', '進行', '彙集']","[3, 18, 19, 20]"
"['其', '製程進行']","[1, 4]","['\n', '製程', '進行', '詳述']","[2, 3, 4, 5]"
"['第五章', '', '內外較成', '較具', '', '技術進行']","[1, 6, 9, 11, 13, 16]","['於該', '', '較具', '效益', '進行', '探', '\n', '說明']","[4, 6, 11, 12, 16, 17, 18, 20]"
"['產業範疇', '晶圓', '記憶', '體', '其他']","[1, 4, 6, 8, 10]","['包括', '從事']","[2, 3]"
"['電腦', '以', '等', '種不同', '', '造業者']","[1, 3, 6, 9, 11, 13]",['交由'],[0]
"['圓製造業', '我國積體電路產業', '一個環節']","[1, 9, 15]","['可說', '是', '影響', '重要', '環節']","[2, 3, 4, 11, 15]"
"['2.1產業發展沿革', '晶圓', '矽']","[5, 9, 13]",[],[]
"['矽晶棒', '一顆', '晶粒', '熔融態的矽原']","[1, 5, 7, 11]","['是', '晶粒', '矽原', '中']","[2, 7, 11, 12]"
"['有中美矽晶', '矽晶', '等', '從事', '圓材']","[4, 7, 9, 11, 14]","['有', '矽晶']","[1, 12]"
"['國', '外的進口']","[3, 7]","['是', '需要', '仰賴', '\n']","[0, 1, 2, 4]"
"['12吋矽晶圓片廠則', '中德電子與台灣小松', '建廠', '階段']","[5, 11, 13, 15]","['生產', '有', '進入', '完成']","[0, 6, 12, 14]"
"['個晶圓', '積體電路']","[1, 7]","['可', '產出', '多']","[3, 4, 11]"
['圖2.1-1\n'],[4],"['圖', '所示']","[0, 5]"
['多種矽晶圓'],[5],"['可', '分出']","[0, 1]"
"['時', '程', '2012']","[0, 2, 6]","['可能', '是', '年以']","[3, 4, 7]"
"['晶圓', '拋光技術', '研發階段']","[1, 4, 8]",['在'],[6]
"['\n\n \n\n', '來源工研院-', '2', '1-12005~2021', '晶圓', '技術發展趨勢\n\n\x0c\n \n6\n\n2.2製程概述\n\n矽晶', '體電路', '原因有', '\n\n1.', '是', '表面', '豐富的元素']","[1, 5, 9, 12, 14, 26, 29, 34, 37, 39, 41, 45]","['工研院', '\n\n', '有', '矽元素', '']","[4, 7, 34, 38, 44]"
"['2', '絕大部份', '用']","[0, 3, 7]",[''],[7]
"['多次模擬設備', '製程', '\n']","[2, 5, 8]",[],[]
['晶矽的原料'],[4],"['是', '製造多', '原料']","[0, 1, 4]"
"['1,500', '2,000℃高溫']","[2, 8]","['高溫', '加熱']","[8, 9]"
"['目前', '', '晶矽純化', '製程']","[1, 5, 8, 10]","['是', '使用']","[0, 4]"
"['它\n', '一', '英坩鍋中']","[1, 4, 11]","['是', '於石', '中', '熔', '\n']","[2, 8, 11, 13, 14]"
"['可能', '晶體', '差排', '效應']","[1, 3, 6, 8]","['有', '造成', '出現']","[0, 2, 5]"
"['製程', '矽晶圓材', '', '也']","[0, 3, 5, 7]",[],[]
"['晶圓', '缺陷', '規格']","[2, 5, 7]","['缺陷', '設定']","[5, 6]"
"['矽晶', '功率的積\n體電路元件']","[2, 13]","['生產', '用', '於生', '產']","[0, 4, 5, 6]"
"['幾個\n步驟', '2.2-2單晶矽生產流程\n\n \n\n', '可以', '程序的準備期']","[5, 14, 18, 24]","['可細', '分為', '\n\n \n\n', '圖', '\n\n \n\n', '這個', '是', '生長']","[0, 1, 6, 7, 14, 16, 19, 21]"
"['晶矽原料', '摻雜物', '石英坩']","[5, 8, 10]","['是', '置入']","[1, 9]"
"['2', '矽塊', '石英坩']","[1, 6, 10]",['放入'],[7]
"['功率', '短\n熔化時間']","[2, 9]","['大', '可', '縮', '短']","[0, 4, 5, 6]"
"['3', '熔液體的溫度']","[1, 9]","['成長', '內融', '穩定']","[2, 5, 10]"
"['\n', '差排現象']","[0, 4]","['能', '導致', '發生']","[1, 2, 6]"
"['過程', '', '尾部']","[1, 3, 5]","['為', '成長']","[4, 6]"
"['切片', '方法', '定位']","[1, 9, 12]","['需', '繞射', '進行', '定位']","[3, 7, 10, 12]"
"['讓晶圓', '製程', '污染微粒']","[0, 2, 6]","['製程', '釋出']","[2, 4]"
"['差排等材料缺陷', '阻液在', '邊緣堆積']","[4, 9, 12]","['產生', '光', '堆積']","[0, 7, 12]"
"['該作業', '邊磨機進行']","[2, 8]","['可', '邊磨', '機進行', '輪磨']","[3, 7, 8, 9]"
"['晶圓的外徑與平邊的位置', '尺寸']","[9, 11]","['能', '控制']","[0, 2]"
"['黏性配方的研磨液', '晶圓', '行星']","[8, 12, 15]","['並帶', '動', '行星', '般', '自轉']","[9, 10, 15, 16, 17]"
"['4', '晶圓蝕刻目', '機械加工', '損傷']","[1, 5, 11, 14]","['在', '於去', '除', '造成']","[6, 7, 8, 12]"
"['反應', '反應']","[1, 4]","['為', '反應']","[2, 4]"
"['作業', '溶液']","[0, 4]","['可', '使用']","[1, 2]"
"['晶圓', '阻質', '表現']","[0, 2, 4]",[],[]
"['疵法', '晶圓', '晶格之缺陷來', '缺陷']","[0, 3, 8, 14]","['係利', '陷來', '控制', '消除']","[1, 8, 9, 12]"
"['方法', '區分為三', '利用長晶過程', '過飽', '在熱處']","[0, 4, 12, 14, 18]","['可', '區', '分為', '去', '疵']","[1, 2, 3, 7, 8]"
"['元件設計區雜質', '金屬', '缺陷之吸附']","[5, 7, 11]","['可', '提供']","[0, 1]"
"['3', '拋光\n\n拋光']","[1, 5]",['\n\n \n\n'],[0]
"['目', '']","[1, 8]","['在', '於', '']","[2, 6, 8]"
"['碎片之機會', '', '在', '所', '\n']","[7, 9, 11, 16, 19]","['減', '碰撞', '產生', '於', '改善', '前']","[0, 2, 4, 12, 13, 14]"
"['目視檢查\n', '缺口', '污染物']","[6, 9, 11]","['清洗', '做', '檢查', '是否', '有']","[0, 3, 5, 7, 8]"
['晶圓表面拋光'],[3],"['進行', '拋光']","[0, 3]"
"['\n表面拋光', '晶圓表面加工', '一道步驟']","[2, 7, 10]","['是', '步驟']","[3, 10]"
"['拋光時', '晶圓', '蠟鑲', '夾持方式固定', '光盤']","[0, 3, 5, 11, 13]","['拋光時', '蠟鑲', '固定', '於拋']","[0, 5, 11, 12]"
"['晶圓清洗', '晶圓', '加工成形與拋光處理']","[1, 3, 12]","['清洗', ' \n\n', '重複', '成形', '拋光', '處理']","[1, 2, 6, 9, 11, 12]"
"['化學方法', '清洗', '成本的方法']","[4, 6, 14]","['清洗', '為', '有', '效且', '符合', '方法']","[6, 7, 9, 10, 11, 14]"
"['其中', '', '作為最', '']","[0, 7, 10, 12]","['使', '用', '基本']","[4, 6, 11]"
"['矽晶圓製造過\n程中', '廢棄物之種', '說明']","[6, 12, 15]","['可能', '產生', '種', '類予', '以']","[7, 8, 12, 13, 14]"
"['廢棄物來源及特性', '矽晶圓製造流程', '晶矽', '晶爐進行']","[3, 8, 10, 15]","['放入', '進行', '熔融']","[11, 15, 16]"
"['其', '電壓', '單晶\n矽晶棒', '棒經', '圓邊', '蝕刻', '理', '等']","[0, 4, 12, 14, 16, 18, 20, 22]","['成為', '電壓', '能', '導電']","[1, 4, 6, 7]"
"['時', '廢棄物', '稱為', '晶頭尾料']","[0, 3, 5, 8]","['產生', '稱為']","[1, 5]"
['長晶爐內'],[4],"['可', '投入', '進行', '利用']","[0, 2, 6, 8]"
"['\n\n \n\n', '3.1-1典型矽', '製造流程及其污染源', '圖', '原料及添加物', '製程單元\n廢水', '廢氣\n廢棄物', '單晶', '\n\n', '\n\n晶頸成長\n\n晶冠成長\n\n晶身成長\n\n尾部成長\n\n', '\n\n切片\n\n圓邊\n\n研磨', '蝕刻', '熱處', '去', '晶圓清洗', '多晶', '\n\n', '水', '污泥', '品質', '破', '圓片\n\n', '廢溶劑', '廢液\n\n\x0c\n \n15\n\n \n\n \n \n\n', '3.1', '晶頭', '2廢石英坩堝與廢矽晶堝底\n\n', '是能', '過程', '']","[1, 7, 12, 14, 18, 23, 27, 29, 31, 45, 53, 55, 57, 59, 66, 68, 72, 75, 78, 80, 83, 86, 90, 95, 97, 100, 110, 113, 117, 120]","['14', '1', '典型', '\n\n', '熔化', '\n\n', '蝕刻', '清洗', '矽原', '\n\n', '廢氣', '\n\n', '\n\n', '廢矽', '尾料', '\n\n \n\n', '2', '廢石', '英坩', '矽晶', '\n\n', '石英', '因素']","[0, 5, 6, 15, 32, 54, 55, 66, 69, 86, 87, 88, 91, 99, 101, 102, 103, 104, 105, 108, 110, 111, 122]"
"['作用', '散射熱源']","[0, 9]","['在', '於', '提供', '均', '勻']","[1, 2, 3, 4, 6]"
"['內側', '3~5毫米', '薄膜', '空乏層']","[0, 5, 8, 11]","['是', '厚度', '層']","[1, 2, 11]"
"['目', '低', '熔湯接觸區域', '泡密度']","[0, 3, 8, 11]","['在', '於降', '區域']","[1, 2, 7]"
['長晶爐內'],[4],"['可', '投入', '進行', '利用']","[0, 2, 5, 7]"
"['破片', '後', '片以', '後']","[4, 6, 10, 12]","['可', '分為', '研磨', '後', '\n', '後']","[0, 1, 2, 6, 8, 12]"
"['經酸', '原料']","[3, 9]","['需', '洗', '可', '作為']","[1, 4, 6, 7]"
"['晶圓切割過程', '線切割機', '削油', '削劑作為', '用途']","[2, 7, 9, 13, 15]","['係利', '削油', '混合', '冷卻']","[4, 9, 10, 14]"
"['廢酸\n\n廢酸產生源主要', '晶圓', '化學', '所產生']","[5, 7, 10, 13]",['蝕刻'],[8]
"['6', '劑\n\n清洗', '晶圓', '在', '表面']","[0, 4, 7, 9, 15]","['矽', '於', '有效', '晶圓']","[5, 10, 11, 13]"
"['目前', '乾燥方法', '醇\n乾燥技術']","[0, 5, 12]","['用', '是', '使用']","[2, 6, 7]"
"['廢溶\n', '經過', '回收']","[2, 4, 6]","['回收', '淨化', '以']","[6, 7, 8]"
"['圓製造業之廢棄物', '']","[4, 7]","['產生', '', '現況']","[5, 7, 10]"
"['圓製造業每', '事業廢棄\n', '2,918公噸']","[2, 6, 11]",['事業'],[4]
"['處理', '2,558公噸']","[0, 6]",['處置'],[1]
"['表3.2-1矽晶圓片製造業廢棄物產出情形及清理現況', '廢棄物代碼', '廢棄物名稱', '\n\n公噸', '\n\n', '木材混合物', '\n-', '100', '-0801\n廢纖維\n-', '278\n0', '\n廢棉屑\n\n22\n', '0803\n', '\n', '\n', '\n\n0899\n', '或', '布等混合物\n-\n34\n0', '-', '無機性', '\n115', '24', '7', '\n非有害', '33', '36', '48', '-0999\n', '混合物', '53', '0', '-', '\n', '廢集塵灰', '其混合物', '-', '9', '0\n\n', '1504\n', '或', '3', '-', '100', '-', '廢油混合物', '0', '-', '\n', '垃圾', '1\n', '\n0.17\n\n', '一般廢化學物', '合物\n10\n11\n\n-', '\n', '電子組件下腳品及\n品\n', '-\n100\n\n', '0399', '其他無法', '混合五金', '10\n-', '100', '-0201\n', '膠', '18', '-', '100\n\n-', '2\n-', '100', '-', '\n', '木材\n14', '-\n', '\n\n', '0910\n氟化鈣污', '27\n', '100', '-', '\n廢活性碳\n4\n100', '\n \n', '\n', ',', '\n', '4\n\n', '行政院', '署事', '中心', '資料彙整']","[13, 16, 19, 24, 28, 35, 39, 41, 49, 53, 62, 66, 69, 71, 75, 77, 87, 89, 92, 95, 99, 101, 105, 108, 110, 112, 116, 118, 122, 124, 126, 128, 132, 135, 137, 139, 142, 145, 150, 153, 155, 157, 159, 163, 168, 170, 172, 174, 177, 183, 189, 198, 200, 208, 214, 216, 219, 223, 228, 230, 234, 236, 238, 240, 244, 252, 254, 256, 258, 262, 265, 267, 272, 275, 278, 280, 288, 291, 293, 295, 297, 301, 304, 307, 311, 315]","['表', '產出', '利用', '\n\n', '混合物', '\n', '-', '\n', '\n', '278', '\n', '\n', '0', '\n\n', '0803', '\n', '其他', '.', '33', '污泥', '\n\n', '1099', '非', '有害', '塵灰', '或', '混合物', '\n', '非', '3', '\n', '-', '\n', '\n\n', '1799', '\n', '\n\n', '歸類', '五金', '廢料', '\n', '\n', '\n', '\n', '\n\n', '-', '0403', '陶瓷', '-', '廢', '\n', '14', '\n', '-', '\n', '100', '100', '\n\n', '360', '558', '12', '.', '\n\n', '環境', '管制', '95']","[0, 9, 22, 29, 35, 36, 39, 40, 50, 51, 52, 62, 63, 64, 65, 75, 78, 100, 108, 117, 125, 127, 129, 130, 132, 133, 135, 145, 146, 153, 154, 155, 156, 158, 160, 161, 214, 220, 223, 224, 234, 237, 239, 241, 243, 244, 245, 248, 252, 259, 261, 262, 263, 264, 265, 266, 288, 289, 292, 296, 298, 299, 301, 305, 310, 312]"
"['\n\n', '.2-2收受矽晶', '製造業廢棄物機構名單\n\n類別\n機構名稱\n收受', '種類\n\n處理', '\n處理', '\n三', '股份有限公司新竹', '\n高雄縣仁武垃圾', '廠\n◎南亞塑膠工', '股)公司麥寮總\n廠資源回收', '\n美工程企業', '公司觀\n音廠', '◎光炫環工', '股份', '公司\n新竹市垃圾', '回收', '◎榮工(股)公司彰濱工業區事業\n廢棄物資源回收處理廠', '鉻及其化合物鉻)\n0299', '事業廢棄物', '混合物\n', '廢液', '小於60℃\n', '乙醇體積濃度小於\n', '%之酒', '棄物\n-0201廢塑膠', '0403廢', '\n-0701廢', '\n-0910氟化', '-2408', '碳', '來源行政院', '保護署', '管制中心', '申報']","[1, 7, 20, 24, 27, 30, 36, 41, 47, 56, 61, 67, 70, 72, 77, 79, 95, 101, 106, 109, 112, 119, 126, 130, 137, 141, 146, 151, 155, 157, 161, 163, 167, 169]","['20', '矽晶', '圓片', '收受', '種類', '0299', '其他', '廢液', '\n', '包含', '體積', '濃度', '24', '%', '\n', '膠', '\n', '0910', '氟化', '鈣污', '\n', '-', '2408', '碳', '\n\n', '資料', '來源', '行政院', '保護署', '業廢', '棄物', '管制', '中心', '資料', '彙整']","[0, 7, 8, 20, 22, 101, 102, 112, 119, 120, 122, 123, 127, 128, 133, 137, 138, 150, 151, 152, 153, 154, 155, 157, 158, 159, 160, 161, 163, 164, 165, 166, 167, 170, 171]"
"['製程', '和', '對人類', '']","[0, 2, 5, 7]",[],[]
"['3', '而言']","[0, 3]",['而言'],[3]
"['提供服務', '資源消耗']","[1, 5]","['提供', '所需']","[0, 2]"
"['環境化', '\n\n矽晶圓片', '積體電路製造', '材料']","[0, 4, 9, 11]","['設計', '是', '材料']","[1, 5, 11]"
"['8', '6', '晶片', '研', '磨片與再生', '為主']","[2, 4, 7, 9, 13, 16]",['供應'],[1]
"['於矽晶圓材料', '積體電路產業的上游材料']","[2, 10]","['是', '材料']","[3, 10]"
"['掌握', '材料的環境特性資料']","[1, 7]","['能', '掌握']","[0, 1]"
"['4.1', '矽晶圓片', '流程', '類別', '圓片', '製程主要', '長晶拉晶及切片']","[0, 4, 8, 10, 14, 17, 23]","['有', '長晶']","[19, 20]"
['給下游半導體晶片製造商'],[6],"['可', '提供', '使用']","[0, 1, 7]"
"['4.1-2', '製造流程']","[1, 7]","['為', '簡要']","[2, 4]"
"['作業目', '台灣信越半導體公司', '環境特性分析作業', '目', '公司八\n吋矽晶圓拋光片產品的環境負荷資料']","[2, 9, 15, 17, 30]","['進行', '為掌']","[10, 18]"
